Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
"Crime, Drama, Thriller",en,2005-07-31,5.6,terrorizes; san; francisco,The Zodiac
Drama,es,2020-08-22,7.8,underprivileged; result; 70s.,Memories of My Father
"Science Fiction, Drama, Mystery",en,1993-03-12,6.5,government; abducted; motive,Fire in the Sky
"Action, Comedy",it,1974-03-29,7.5,prize; place; determined,"Watch Out, We're Mad"
"Action, Crime",ko,2012-07-25,6.7,steal; thieves; team,The Thieves
"Crime, Drama, Mystery",en,1992-10-16,5.4,secretive; otis; rocked,Consenting Adults
"Drama, Action, Thriller, Crime",en,2003-03-11,6.1,kosovo; murdered; special,The Hunted
"Adventure, Drama, Action, Family",en,2002-12-27,6.9,nickleby; grasping; search,Nicholas Nickleby
"Adventure, Horror, Action, Science Fiction",ja,2008-10-03,5.9,privatized; ruka; ruka,Tokyo Gore Police
"Adventure, Drama, Romance",en,2008-11-18,6.6,head; ranch; cattle,Australia
"Drama, Horror, Romance, Thriller",en,2017-10-05,5.0,consequences; property; pull,The Lodgers
"Thriller, Science Fiction",en,2009-09-17,5.6,pressing; lewis; promises,The Box
"Animation, Comedy, Family",en,1999-11-15,6.1,witch; impressed;; ivan,Bartok the Magnificent
"Family, Animation, Adventure, Comedy",en,2010-08-24,6.5,need; theft.; cat,Tom and Jerry Meet Sherlock Holmes
Horror,ja,1985-10-07,4.6,turn; helmet; dismember,Guinea Pig 2: Flower of Flesh and Blood
"Romance, Comedy, Drama",fr,1967-03-08,7.7,looking; partner; looking,The Young Girls of Rochefort
Drama,nl,2016-02-25,6.4,loses; younger; father,In My Father's Garden
"Thriller, Science Fiction, Horror",es,2014-05-17,6.9,parallel; locked; locked,The Incident
"Music, Family",es,2019-11-15,7.6,happy; drama; them!,Go! The Unforgettable Party
Comedy,es,1982-01-13,6.0,mexican; across; film,El día de los albañiles: Los maistros del amor
"Comedy, Action",en,2021-07-02,5.5,moment; disappointing; media,Supercool
"Comedy, Music",fr,2014-12-17,6.9,old; paula; discovers,The Bélier Family
"Comedy, Drama, Fantasy, Romance",en,1998-04-23,6.6,entanglements.; come; effortlessly,Sliding Doors
"Family, Action, Drama, Romance, TV Movie",en,2014-01-17,6.9,9″; disney; “cloud,Cloud 9
"Comedy, Drama, Romance",en,2015-11-27,6.4,younger; romantically; sixty-something,"Hello, My Name Is Doris"
"Comedy, Romance, Drama",en,2004-03-25,6.1,bounce; ollie; way.,Jersey Girl
"War, Drama, Romance",en,2018-09-14,8.1,member; unlikely; white,Where Hands Touch
"Drama, History",fr,1956-12-19,6.5,bell; frollo; beauty,The Hunchback of Notre Dame
"Comedy, Drama, Romance",ko,2016-10-11,6.1,si-yeon; living; mi-yeon,Sister's Younger Husband
"Comedy, Drama, Romance",en,1994-09-29,7.0,finance; hopes; steals,Muriel's Wedding
"Action, Adventure, Comedy, Thriller",en,2003-06-09,5.2,partner; solve; whether,Hollywood Homicide
"Comedy, Drama",en,2014-03-20,6.2,living; off; sensations,A Long Way Down
"Comedy, Romance",en,2012-09-11,7.0,deal; (emily; hyper-repressed,My Awkward Sexual Adventure
"Romance, Adventure",en,1982-03-12,6.3,marauders; unwholesome; across,Paradise
"Action, Adventure, Animation",ja,2006-10-21,7.4,town; threatens; white,Tekkonkinkreet
"Romance, Drama",fr,1991-04-03,6.3,herself; nature; abandon.,Madame Bovary
"Crime, Thriller, Mystery",en,1951-06-27,7.7,if; motives; disguise,Strangers on a Train
Comedy,en,1986-10-24,5.4,african-american; darken; skin,Soul Man
"Crime, Drama, Romance",en,2021-02-09,5.7,stack; dig; tries,Ride or Die
"Action, Thriller",en,2019-06-14,5.3,“father”; home; returns,Daughter of the Wolf
Comedy,en,1989-05-11,2.4,big; comedian; hopes,Going Overboard
"Thriller, Romance, Mystery",en,1946-08-21,7.8,t.r.; criminal; hiding,Notorious
"History, Documentary",en,2005-02-11,6.7,linda; bold; surpass,Inside Deep Throat
Comedy,en,2013-11-15,6.5,reignited; long-forgotten; how,The Best Man Holiday
"Horror, Science Fiction",en,1997-09-19,5.9,ancient; freeing; discovered,Wishmaster
Animation,ja,2008-02-06,6.0,ino; dream; tell,Shippū! Konoha Gakuen Den!
Western,en,1946-10-17,7.5,cattle; body; brother,My Darling Clementine
"Thriller, Horror",en,2006-01-17,5.9,taking; owned; she's,Half Light
"Drama, Comedy",en,2022-02-23,5.8,future; someone; teenager,Three Months
"Horror, Mystery, Thriller",en,2000-08-25,5.2,killer's; safety; emerges:,Cherry Falls
"Action, Adventure, Drama",en,1997-05-12,5.8,relationship; island; religion,Robinson Crusoe
"Drama, Comedy, Romance",en,2004-10-01,6.6,(1925-1980); work; time;,The Life and Death of Peter Sellers
Drama,en,1967-12-11,7.7,fiancé; brings; daughter,Guess Who's Coming to Dinner
"Action, Crime, Thriller",cn,2015-06-18,6.8,gangster; prison; prison,SPL II: A Time for Consequences
"Family, Comedy",en,2000-10-07,5.5,teams; thinks; rottweiler,102 Dalmatians
"Drama, Music",en,2020-11-25,6.7,blues; band; august,Ma Rainey's Black Bottom
"Drama, Horror, Mystery",en,2020-10-09,6.8,arrives; chronic; nurse,Saint Maud
Drama,en,2011-12-24,7.0,oskar; key; lock,Extremely Loud & Incredibly Close
Horror,en,2020-07-21,5.6,returns; put; revenge,The Legend of Halloween Jack
"Comedy, Romance",es,2020-02-14,6.8,people; also; marina's,The Wedding Unplanner
"Animation, Comedy, Drama, Mystery, Fantasy",ja,2005-08-19,6.4,companions; solve; one.,xxxHOLiC The Movie: A Midsummer Night's Dream
"Science Fiction, Action, Thriller",en,2017-05-02,5.0,blend; upside; down,The Shadow Effect
Horror,en,2015-09-16,5.4,buried; estranged; wife,Pay the Ghost
"Horror, Mystery",en,2009-09-09,5.5,so; than; never,Sorority Row
Drama,en,2007-09-10,5.2,deal; whom; forced,Normal
"Crime, Drama",en,2017-01-27,6.9,begbie; reunites; sick,T2 Trainspotting
"Drama, History",en,2013-08-16,6.1,jobs'; 20th; entrepreneurs,Jobs
"Drama, Family, Fantasy",en,1993-08-13,7.4,wife; born; india,The Secret Garden
"Thriller, Action",en,1996-08-15,5.9,renard.; rayburn; than,The Fan
"Comedy, Drama",en,2011-01-13,5.3,spots; presentation; investigating,The Dilemma
"Drama, Thriller",en,2016-07-31,5.9,suspect; supposed; boys,Edge of Winter
Comedy,en,1988-06-10,6.4,jupiter; through.; duty,Big Business
Comedy,ru,2019-11-24,7.1,son.; so; measures.,Son of a Rich
"TV Movie, Comedy, Family",en,2014-06-27,6.2,disrupted; organized; talented,Zapped
"Action, Drama, History",ja,1985-06-01,8.1,majestic; late-life; masterpiece,Ran
"Animation, Family, Adventure, Comedy, Science Fiction",en,2008-06-25,4.9,unmanned; space; space,Space Chimps
"Drama, Family",en,1991-09-06,6.5,trying; needs; people,Little Man Tate
Drama,ja,2013-09-28,7.6,learns; money.; switched,"Like Father, Like Son"
"Action, Crime, Comedy",en,1965-08-06,6.5,strippers; few; scheming,"Faster, Pussycat! Kill! Kill!"
"Crime, Drama, Action, Thriller, Horror",en,1998-01-16,6.7,killer; reese's; john,Fallen
"Drama, Comedy",fr,2019-08-28,7.0,daily; located; denis,School Life
"Family, Adventure, Animation",es,2007-12-05,5.5,don; rucio; very,Donkey X
"Family, Comedy",en,1998-11-03,4.9,peter; true.; getting,Richie Rich's Christmas Wish
"Drama, War",he,2009-09-24,6.4,paratroopers; dispatched; search,Lebanon
"Drama, Crime, Thriller",en,2008-09-19,5.9,appointed; nightly; persistent,Lakeview Terrace
"Comedy, Drama, Family, Romance",en,2005-06-17,6.1,secret; bad; plan,The Perfect Man
"Comedy, Mystery",fr,1972-12-06,7.0,chosen; french; decoy,The Tall Blond Man with One Black Shoe
"Action, Drama, Science Fiction, Thriller",en,1994-04-29,6.3,solution; name; commanding,No Escape
"Comedy, Drama, Family",en,2008-11-11,5.8,girls; popular; moving,The Clique
"Fantasy, Romance",ko,2015-08-20,7.6,up.; yi-soo; different,The Beauty Inside
"Drama, War",en,2015-09-11,7.6,soldiers.; commander; fledgling,Beasts of No Nation
"War, Romance, Drama",en,1953-08-28,7.3,second; command; punished,From Here to Eternity
"TV Movie, Comedy, Family",en,2011-12-02,6.6,wagon; blankenhooper; middle-class,"Good Luck Charlie, It's Christmas!"
"Drama, History",ru,1975-03-07,8.1,war; tell; history,Mirror
"Action, Crime, Drama, Thriller",en,2018-11-30,5.8,past; nothing; let,Blood Brother
"Crime, Drama, Mystery, Thriller",en,2010-01-28,6.3,surrounding; investigation; daughter,Edge of Darkness
"Romance, Drama",fr,2017-09-07,6.8,bars; tony; female,"Mektoub, My Love: Canto Uno"
"War, Drama",it,1969-10-13,7.2,under; dictatorship; regime,The Damned
"Drama, Music",en,2006-12-25,6.8,they're; dream; wish,Dreamgirls
"Comedy, Family",en,1994-10-14,6.4,daughter; football; brother,Little Giants
"Action, Adventure, Comedy, Family",en,2003-03-11,4.1,gadget; form; gone,Inspector Gadget 2
"Drama, Crime, Thriller",it,2019-05-23,7.8,palermo; italy; living,The Traitor
"Action, Comedy, Science Fiction",en,2011-11-26,7.7,rangers; ranger; team,Power Rangers Samurai: Clash of the Red Rangers - The Movie
"Drama, Crime",ja,2001-09-07,7.2,backdrop; fictional; yūichi,All About Lily Chou-Chou
"Horror, Science Fiction",en,1986-10-24,6.6,reality.; attacked; scientists,From Beyond
"Thriller, Mystery",en,2011-02-10,5.7,every; found; got,The Resident
"Comedy, Drama, Romance",en,2017-10-03,6.4,palm; couple; puts,Palm Swings
Comedy,en,2018-03-02,8.1,or; semester; nothing,Sex School: Student Bodies
"Thriller, Adventure, Drama",en,1963-08-13,6.7,island.; adult; nuclear,Lord of the Flies
Drama,en,2003-08-20,6.5,upside; 13-year-old; trying,Thirteen
"Horror, Thriller",en,2009-07-30,6.3,alice; alice; events,Lake Mungo
Drama,en,2020-03-13,7.2,city; pregnancy; travel,Never Rarely Sometimes Always
"Fantasy, Drama, Family",en,1994-11-18,6.7,claus.; he's; mother,Miracle on 34th Street
"Thriller, Horror, Fantasy",en,2016-11-19,4.7,discovery; honor; female,Compulsion
"Horror, Mystery, Thriller",en,1997-01-10,5.9,museum; evolutionary; teams,The Relic
"Drama, War",en,2002-02-15,6.3,hero's; visser.; eye,Hart's War
"Comedy, Drama",en,1986-03-14,6.1,worker; exigencies; hunt,Gung Ho
"Drama, Thriller",en,2016-10-12,4.5,controversial; described; incidents,Dark Crimes
"Comedy, Fantasy, Romance",en,2015-04-21,5.2,magically; beautiful; york,Sam
"History, War, Action, Drama",en,1993-12-24,6.7,situations; nonetheless.; ly,Heaven & Earth
"Action, Crime, Drama",fr,2001-04-04,6.0,ghetto.; off; order,Yamakasi
Drama,en,1945-11-29,7.7,worst...; bender; appears,The Lost Weekend
"Adventure, Animation, Family, Fantasy",en,1982-12-26,7.6,christmas; santa; adventure,The Snowman
"Comedy, Thriller, Drama",en,1985-09-13,7.5,word; visit; worst,After Hours
Horror,en,1932-01-01,6.9,spell.; reads; archaeologists,The Mummy
"Horror, Comedy",en,2021-01-14,6.5,hell...; arrive; worse.,Bloody Hell
"Western, Drama",en,2019-03-08,5.8,ruthlessly; gang; 1880.,The Kid
Documentary,en,2010-06-22,8.8,hit; michael; dante,Avatar Spirits
Drama,it,1948-11-24,8.3,steals; man's; someone,Bicycle Thieves
Drama,en,2021-04-17,7.3,beautiful; keisha; devoted,Seven Deadly Sins: Envy
Comedy,en,2007-03-30,6.1,skirt; scandal; strips,Blades of Glory
"Comedy, Drama, Romance, Music",en,1996-10-04,6.9,manager; pennsylvania; scores,That Thing You Do!
Horror,en,2019-08-20,4.6,team; bigfoot; primate,Hoax
"Music, Documentary",en,2018-07-05,7.5,performances; filmmaker; exclusive,Whitney
"Comedy, Drama, Romance",en,2016-05-11,6.5,falls; swept; defined,Café Society
"Crime, Drama, Thriller",it,2015-10-14,7.3,goal.; long; bosses,Suburra
"Romance, TV Movie",en,2018-02-14,5.6,themselves; ideas; some,My Perfect Romance
"Horror, Thriller",en,2017-10-14,6.3,him.; create; dreams.,Creep 2
"Drama, War",it,1960-12-22,7.9,widowed; cesira; flee,Two Women
"Comedy, Mystery",en,2006-07-27,6.6,incident; big; journalism,Scoop
"Drama, Comedy, Romance",en,2000-03-31,5.9,wrong; girls; him.,Whatever It Takes
Documentary,en,2020-08-04,6.7,champion; curtain; politics,The Swamp
"Western, Action, Comedy",it,1968-10-02,6.5,deserted; cacopoulos; lot,Ace High
"Family, History, Drama",en,2017-09-29,7.1,stories; inspired; behind,Goodbye Christopher Robin
"Horror, Drama, Science Fiction",en,2017-11-24,5.5,return; found; cannibals,The Cured
"Drama, Romance",en,2010-03-14,6.4,challenging; spirit; (on,The Cutting Edge: Fire & Ice
"Horror, Science Fiction",en,2012-01-13,5.9,apartment; days; together,The Divide
Documentary,en,2006-03-26,6.6,how; shown; discussion,The Secret
Comedy,fr,1967-12-16,7.8,contact; developing; restaurant,PlayTime
"Thriller, TV Movie",en,2019-04-12,5.4,show; relationship; core,Radio Silence
Comedy,en,2012-10-05,5.9,talent; butter; pitted,Butter
Comedy,en,1980-07-11,6.4,used-car; struggling; used,Used Cars
"Comedy, Romance",en,2016-09-15,5.9,teams.; feel-good; best,Spin Out
"Drama, Romance",fr,1975-12-15,5.3,husband; affairs; lover,Emmanuelle: The Joys of a Woman
"Adventure, Drama, History",en,2009-05-17,7.0,egypt; hypatia; set,Agora
"Drama, History, Thriller",de,2018-09-27,7.5,day; escape; balloon.,Balloon
Comedy,fr,2015-12-02,6.3,some; sonya's; cave,Babysitting 2
"Action, Comedy, Thriller, Romance",en,1997-04-11,6.9,attend; michigan; botches,Grosse Pointe Blank
"Family, Animation, Adventure, Comedy",en,2020-12-08,5.8,home; baseball; guidance,Bobbleheads: The Movie
Documentary,en,2018-03-09,6.6,better.; faster; adderall,Take Your Pills
"Comedy, Drama, Romance",en,1971-12-20,7.7,each; meets; best,Harold and Maude
"Comedy, Music",en,2016-06-03,6.6,old; superstar; begin,Popstar: Never Stop Never Stopping
"Drama, Horror, Thriller, Crime",en,2000-08-11,5.3,jenna; cody; six,Bless the Child
Drama,en,2004-07-18,6.1,york; hires; book,The Door in the Floor
Drama,en,2017-08-25,6.7,curator; controversial; stockholm,The Square
"Drama, Comedy",en,1982-12-18,7.8,success; rupert; attempts,The King of Comedy
"War, Drama, History",en,2017-02-18,7.4,harrowing; terrifying; cambodia,First They Killed My Father
"Drama, Romance",en,2003-03-07,5.8,do; months; illness,My Life Without Me
Comedy,en,1997-12-11,5.8,pennsylvania; decide; reconnect,For Richer or Poorer
"Family, Comedy",es,2012-11-01,7.0,sobeida’s; living; danger,Lotoman 2.0
"Adventure, Family, TV Movie",en,2019-01-21,8.0,messina; investigative; valley,Bixler High Private Eye
Romance,en,2018-03-15,6.9,may; danger; blake,The Matchmaker's Playbook
"Fantasy, Drama, Romance, Science Fiction",ko,2000-09-09,7.5,span; address.; owner,Il Mare
"Horror, Thriller",en,1985-01-25,6.8,transferred; unusual; insects,Phenomena
"Comedy, Drama",en,1994-04-29,6.8,guy; might; thesis,With Honors
"Fantasy, Science Fiction",en,1991-01-13,4.8,both; ramirez's; year,Highlander II: The Quickening
"Drama, Thriller, Crime",en,1990-09-21,7.5,ways; fall; same,Miller's Crossing
"Adventure, Fantasy, Action, Thriller, Science Fiction",en,1994-07-01,6.0,shadow; city's; arch,The Shadow
"Horror, Mystery, Drama, Thriller",ja,1999-10-06,7.1,taking; turn; twisted,Audition
"Comedy, Crime",en,1990-07-13,6.7,best; clown; manhattan,Quick Change
"Action, Adventure, Science Fiction",ja,1964-12-20,7.2,lands; detective; monster's,"Ghidorah, the Three-Headed Monster"
"Science Fiction, Horror, Fantasy, Thriller",en,2000-01-14,4.9,nova-17; ship; battered,Supernova
"Romance, Science Fiction",fr,1962-02-16,7.9,reminiscence; problems; experiment,La Jetée
"War, Drama",es,2020-01-28,7.8,never; commandment; destiny,Chaco
"Animation, Horror, Science Fiction",en,2010-12-31,5.9,aftermath!; crew; games,Dead Space: Aftermath
Drama,en,2008-03-26,6.7,immigrants; lured; upstate,Frozen River
"Thriller, Action",ko,2014-04-30,6.9,emergency; following; doctor,The Target
"Romance, Music",en,2018-04-27,7.2,defined; don't; necessarily,Modern Life Is Rubbish
"Comedy, Family, Animation",en,2006-10-17,5.9,raccoon; children; porcupine,Hammy's Boomerang Adventure
Drama,es,2021-06-18,5.9,happy; daily; deep,Mighty Flash
"Animation, Adventure, Comedy, Family",de,2019-04-11,7.0,innocent; crazy; cat,Spy Cat
"Animation, Family, Music",en,1998-10-16,6.1,turn; black; rival,Rudolph the Red-Nosed Reindeer: The Movie
"Science Fiction, Drama",en,2007-06-10,7.6,goodbye; impromptu; ages,The Man from Earth
Action,en,1987-06-11,5.7,cartel; daughter; death,Death Wish 4: The Crackdown
"Comedy, Drama",en,2020-12-04,7.7,connection; mexico; complex,Half Brothers
"Crime, Thriller",en,2008-10-07,5.5,car; protest; house,Joy Ride 2: Dead Ahead
Thriller,en,2020-05-28,6.2,ghosts; modern; hold,Dead Water
"Drama, Music",en,2019-06-19,6.8,pasts; manager; agoraphobic,Beats
"Thriller, Drama",en,2019-12-13,5.9,embroiled; actress; 1960s,Seberg
"Action, Comedy",es,2016-03-31,6.8,operation; killed; criminals,Compadres
"Action, Comedy, Science Fiction, Horror",en,2006-04-22,4.8,alien-invasion; form; enthusiast,Mammoth
"Horror, Thriller",en,2014-10-23,4.9,segments; homemade; fame-obsessed,V/H/S: Viral
"Comedy, Drama",fr,2009-02-02,5.8,camping; like; age,Thawing Out
"Horror, Thriller",en,2009-10-09,5.4,trapped; reich; harrowing,Blood Creek
Drama,ja,1981-12-25,5.3,photo-shoot; magazine.; department,Angel Guts: Red Porno
"Drama, Romance",en,1982-07-28,7.0,cold; so; camp,An Officer and a Gentleman
"Comedy, Drama, Mystery, Romance",en,2005-08-05,6.9,girlfriend; looking; devoutly,Broken Flowers
"Crime, Thriller",en,1943-01-15,7.6,charlie; frustrated; news:,Shadow of a Doubt
"Horror, Thriller",en,1995-03-17,5.4,wrongly; candyman; candyman,Candyman: Farewell to the Flesh
"Drama, Western, Romance",en,1954-05-26,7.5,region; patron; small,Johnny Guitar
"History, Drama",en,2012-11-09,6.9,president's; strong; divided,Lincoln
"Comedy, Drama, Romance",en,2016-10-07,5.4,goes; three-week; puberty,The Late Bloomer
Thriller,en,2018-10-10,6.1,eyes; sees; something,Galveston
"Drama, Comedy",en,2014-08-06,7.3,around; michelin-starred; indian,The Hundred-Foot Journey
"Horror, Drama, Fantasy",es,2013-06-21,6.7,dulce; encounters; inside,The House at the End of Time
Drama,en,2010-01-22,6.8,hesher; then; touch,Hesher
"Drama, Mystery, Thriller",en,2009-12-04,6.6,boarding; jealousy; flares,Cracks
"Action, Thriller",en,1990-10-30,5.3,ninjas; sean; team,American Ninja 4: The Annihilation
"Fantasy, Science Fiction",ru,2006-01-01,6.1,destroyed; serves; moscow,Day Watch
"Crime, Drama",en,1962-12-20,8.0,lawyer; widowed; maycomb,To Kill a Mockingbird
"Drama, Romance",en,2020-05-08,6.2,american; native; surroundings,The Nest
"Drama, History, War",en,1965-12-16,6.9,antwerp; armies; offensive,Battle of the Bulge
Drama,en,1984-08-23,8.1,led; earlier; knowing,"Paris, Texas"
"Documentary, Comedy",en,2018-01-19,8.0,brought; comedy; beloved,Robin Williams: Come Inside My Mind
"Crime, Drama, Mystery, Thriller",en,1997-05-02,6.8,help.; wife; down,Breakdown
"Animation, Adventure, Comedy, Family",en,2022-08-24,0.0,lives; its; puss,Puss in Boots: The Last Wish
Documentary,es,2008-02-01,6.6,generosity; angel; altruistic,Pablo Escobar: Angel or Demon?
"Horror, Action, Science Fiction",en,1999-01-14,5.3,american; vessel; tugboat,Virus
"Comedy, Romance",en,2008-11-06,5.9,see; head; students,Another Gay Sequel: Gays Gone Wild!
"Horror, Thriller",en,2016-09-24,5.8,old; shelter; underneath,Pet
"Adventure, Comedy",en,1986-05-08,6.2,raises; captured; ship,Pirates
"Action, Adventure, Comedy, Horror, Science Fiction, Thriller",en,2019-08-17,4.3,contends; ocean-borne; outbreak,Zombie Tidal Wave
Comedy,en,2006-08-25,5.9,year; scatter; family's,Beerfest
"Drama, Comedy",fr,1973-05-16,7.1,eating; themselves; four,La Grande Bouffe
"Comedy, Drama",en,2013-05-17,7.4,fortunes; moves; aspiring,Frances Ha
