Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
"Action, Animation, Drama, Science Fiction",ja,1998-03-07,7.3,long; revival; evangelion,Revival of Evangelion
Comedy,en,1974-12-15,7.9,assistant; housekeeper; book,Young Frankenstein
"Comedy, Drama",en,2018-04-16,6.6,front; pegs; quest,Alex Strangelove
"Action, Comedy, Crime",fr,2009-10-28,6.6,shot; giant; revenge,Micmacs
"Horror, Comedy",en,2007-03-29,5.7,flock; horribly; large,Black Sheep
Horror,en,1989-10-27,5.5,dead; vengeance; killer,Shocker
"Drama, Mystery, Romance",en,2016-12-09,5.6,jealous; dark; chef,Frank & Lola
Comedy,en,2020-03-13,7.5,reins; dealing; guidance,Big Time Adolescence
"Adventure, Family",de,2013-03-21,7.4,fierce; farm; horses,Windstorm
"Action, Adventure, Thriller",en,2000-08-04,6.4,were; communications; dashed,Space Cowboys
"Animation, Family, Action, Comedy",en,2018-12-21,6.8,foes; battle; land,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis
"Drama, Comedy, Family",ko,2013-01-23,8.2,year; daughter; adorable,Miracle in Cell No. 7
"Crime, Drama, Mystery",en,1995-03-24,7.2,look; cover; crime,Dolores Claiborne
Drama,en,2013-08-16,7.4,made; head; frontrow,The Butler
"Drama, Mystery, Thriller",en,2003-10-22,5.1,selfdetermined; living; neighborhood,In the Cut
"TV Movie, Adventure, Action, Science Fiction, Horror",en,2016-07-26,5.0,suffer; cracks; alive,Ice Sharks
"Comedy, Romance",en,1991-12-20,6.4,wedding; make; without,Father of the Bride
"Adventure, Comedy, Drama, Romance",en,2005-12-25,6.5,seems; lady; however,Casanova
"Drama, Thriller",en,2011-05-06,6.1,between; thriller; fundamentalist,The Ledge
"Horror, Thriller",en,2008-09-06,5.3,stripped; chained; plastic,Deadgirl
"Comedy, Romance",he,1981-04-07,6.0,turns; raises; looks,Hot Bubblegum
"Comedy, Fantasy",cs,1966-12-30,7.5,both; spoiled; well;,Daisies
"Adventure, Comedy, Science Fiction",en,1991-07-19,6.3,challenging; fantastical; terminate,Bill & Ted's Bogus Journey
"Action, Crime",cn,2019-04-04,6.5,services; inmate; ming,P Storm
"Action, Horror, TV Movie",en,2008-01-01,5.8,order; give; sect,Blade: House of Chthon
"Documentary, Adventure",en,2018-09-28,7.9,capitan; el; wall,Free Solo
"Western, Action, Thriller, Drama",en,2015-05-15,6.7,17yearold; gunman; old,Slow West
"Drama, Crime",en,2000-06-30,7.9,selma; difficult; learns,Dancer in the Dark
"Action, Drama",ko,2004-08-12,7.2,name; another; masutatsu,Fighter in the Wind
Drama,en,2018-04-06,6.5,basketball; elite; forte,Amateur
Drama,ko,2012-06-06,5.9,exposed; ruler; hwayeon,The Concubine
"Drama, Thriller, Crime, Romance",fr,2005-04-01,6.2,real; written; taillandier,Anthony Zimmer
"Drama, Romance",fr,1967-05-24,7.4,brothel; serizy; anais,Belle de Jour
"Drama, Thriller",en,2016-12-16,5.3,clever; lusting; perfect,A Kind of Murder
"Music, Drama",en,2004-01-30,6.3,street; hiphop; grandberry,You Got Served
"Animation, Adventure, Family",es,2017-09-01,7.7,therefore; order; beach,Ana & Bruno
"Drama, Family, Fantasy, Romance",en,2002-10-11,6.6,winnie; 1914; greater,Tuck Everlasting
Drama,en,2018-06-20,7.4,jen; few; rip,The Work Wife
"Comedy, Drama",en,2016-10-27,6.4,fact; female; teenager,3 Generations
"Action, Comedy, Science Fiction, Romance, Drama",ja,2008-05-31,7.3,cyborg; like; day,Cyborg She
"Comedy, Drama, Romance",en,2002-04-11,6.3,then; skills; matches,Bend It Like Beckham
"Thriller, Drama, Horror",en,2014-03-20,5.7,territory; deepwilderness; black,Backcountry
"Comedy, Romance",es,2013-10-05,7.1,recollection; literally; rachel's,Pulling Strings
"Drama, Comedy",fr,2017-11-22,7.1,cynical; paris; could,Le Brio
"Comedy, Drama, Romance",en,2007-11-29,5.1,sex; couples; catalyst,Sex and Breakfast
"Drama, Romance",nl,1973-02-22,7.0,sculptor; romance; relationship,Turkish Delight
"Action, Adventure, Drama, Romance",sv,2007-12-25,6.2,do; highranking; holy,Arn: The Knight Templar
"Thriller, Drama",en,2013-10-13,6.5,case; sixteenyearold; brilliant,Anna
"Drama, Thriller",fr,2013-02-17,5.7,american; falls; agent,Möbius
"Animation, Action, Fantasy, Science Fiction",ja,2011-10-25,6.0,powers; wake; follows,Towa no Quon 6: Eternal Quon
"Comedy, Fantasy",en,2017-08-27,5.2,homeless; request; next,The Sex Trip
"Comedy, Crime",en,1955-12-08,7.2,criminals; five; musicians,The Ladykillers
"Comedy, Romance",en,2004-09-13,6.2,card; position; clutches,Wimbledon
"History, Horror",en,2018-10-26,5.7,greater; evil; discovers,The Convent
Drama,it,2017-09-18,7.2,leads; driven; pursuit,The Music of Silence
Drama,es,2016-09-29,4.8,parenthood; sexual; ladies,Los Modernos
"Comedy, Romance, Music",ru,1967-04-01,8.0,shurik; governor; comic,"Kidnapping, Caucasian Style"
"Drama, Family, Romance",en,2006-10-10,5.5,teach; event; assigned,Save the Last Dance 2
"Action, Comedy, Crime",ko,2019-01-23,7.1,squad; delicious; undercover,Extreme Job
"TV Movie, Drama, History",en,2021-05-29,6.8,small; enemies; talks,Oslo
"Animation, Comedy",en,2002-10-21,6.8,acorns; rather; going,Gone Nutty
"Drama, Romance, Adventure, Action",en,2006-04-07,6.7,line; (myles); princess,Tristan & Isolde
"Animation, Action, Science Fiction",ja,2004-04-17,6.7,warrior; created; plucked,Appleseed
"Comedy, Western",en,1969-03-26,7.0,meanest; reluctantly; quickwitted,Support Your Local Sheriff!
"Thriller, Mystery",en,2018-02-16,4.7,secret; thriller; following,Looking Glass
"Horror, Action, Thriller",en,2012-05-29,4.0,threatening; far; fearsome,Abraham Lincoln vs. Zombies
"Thriller, Horror",en,2014-08-27,4.9,couple; moves; haunted,Out of the Dark
"Drama, Romance",fr,1973-11-01,5.9,'lucrezia; sixteenthcentury; bedroom,Immoral Tales
"Horror, Thriller",en,1996-10-25,5.9,thinner; crime; curse,Thinner
"Drama, History",en,1964-03-11,7.2,another; loyal; appoint,Becket
"Science Fiction, Romance",en,1984-12-13,6.8,drive; tries; arizona,Starman
"Horror, Thriller, Science Fiction",en,1999-03-11,5.6,reached; something; outsiders,The Rage: Carrie 2
"Family, Comedy",en,1998-07-14,5.4,returns; lock; menace,Dennis the Menace Strikes Again!
"Comedy, Romance, Drama",en,2019-11-07,7.3,elf; decisions; date,Last Christmas
"Action, Drama, Thriller, Mystery",en,2010-06-01,4.9,name; break; memory,The Stranger
"Adventure, Comedy, Romance",en,1963-08-24,6.1,sophie; love?; true,Tom Jones
"Drama, Action, History, Thriller",cn,2010-09-01,6.6,alliance; everyone; prepared,Legend of the Fist: The Return of Chen Zhen
"Crime, Drama, Thriller",en,1991-02-01,8.3,dr; behind; training,The Silence of the Lambs
"Family, Comedy",en,2007-08-08,4.8,child; opens; satisfying,Daddy Day Camp
"Family, Comedy",en,2003-09-19,7.2,adventures; pair; introverted,Secondhand Lions
Romance,ko,2020-04-10,8.5,things; once; recover,Pizza Dare 1
"Crime, Drama",en,2009-06-26,7.7,abusive; village; iran,The Stoning of Soraya M.
Drama,el,1964-12-14,7.5,meets; business; writer,Zorba the Greek
"Comedy, Drama, Romance",en,2007-09-05,5.7,do; miscommunication; making,Young People Fucking
"Mystery, Thriller",ko,2021-04-21,6.8,eerie; suspicion; meanwhile,Recalled
"Comedy, Science Fiction",en,2016-08-28,7.5,civil; events; discover,Team Thor: Part 1
"Horror, Science Fiction, Thriller",en,2012-09-13,5.7,nightmare; 700; follows,The Bay
Drama,en,2005-09-09,6.7,desperate; broke; ranchlands,An Unfinished Life
"Comedy, War",en,1939-11-03,6.4,kill; legion; discovers,The Flying Deuces
"Adventure, Romance",en,1952-07-31,6.9,chivalrous; john; joins,Ivanhoe
"Action, Adventure, Crime, Thriller",en,2000-06-15,5.9,jr; detective; wade,Shaft
"Comedy, Drama",ja,2015-05-01,7.4,sayaka; difficult; bottom,Flying Colors
"Drama, Action, History, Thriller",en,2005-12-23,7.1,execute; track; palestinian,Munich
"Drama, Romance",da,1996-05-13,7.5,woman's; give; living,Breaking the Waves
"Drama, Action, Thriller, Mystery",en,1994-02-11,5.6,mccoy; released; flew,The Getaway
"War, Drama",sr,2021-02-26,7.6,july; aida; interpret,"Where are you going, Aida?"
"Drama, Comedy",es,2017-06-09,6.6,them:; means; each,Skins
"Horror, Thriller",en,2022-01-28,5.0,very; helsing’s; count,Dracula: The Original Living Vampire
Drama,hu,2000-07-12,7.9,hungarian; state; attraction,Werckmeister Harmonies
"Music, Drama",en,2010-03-19,6.4,california; impresario; female,The Runaways
"Action, Science Fiction",ja,1989-12-16,7.2,godzilla's; bioweapon; cells,Godzilla vs. Biollante
"Adventure, Fantasy, TV Movie",en,2001-01-01,6.8,aislings; creatures; chosen,Voyage of the Unicorn
"Fantasy, Adventure, Comedy",cn,1995-01-21,7.4,dying; attempt; king,A Chinese Odyssey Part One: Pandora's Box
"Science Fiction, Action, Comedy, Horror",en,1984-05-01,6.4,toxic; evildoers; monstrous,The Toxic Avenger
Drama,es,2007-06-14,6.9,whether; bring; 15yearold,XXY
War,ko,2010-06-16,7.4,p'ohangdong; based; 71:,71: Into the Fire
"History, Action, Drama, War",ru,2016-11-24,7.0,1941; red; though,Panfilov's 28 Men
"Animation, Drama, Fantasy",ja,1973-06-30,7.4,gain; feudal; village,Belladonna of Sadness
"Horror, Mystery, Thriller, TV Movie",en,1990-11-10,5.6,mother; matricide; bates,Psycho IV – The Beginning
Horror,en,2018-02-13,5.2,deeper; maze; case,Hellraiser: Judgment
"Thriller, Action",en,2014-09-29,6.0,bait; several; assassinated,Sniper: Legacy
"Horror, Comedy",en,2009-03-16,5.3,sacrifice; menfolk; rural,Lesbian Vampire Killers
"Adventure, Science Fiction, Action",en,1984-07-13,6.6,recruited; expert; attack,The Last Starfighter
"Action, Thriller",en,2011-11-22,5.2,child; mom; go,Carjacked
"Comedy, Romance, War",it,1991-01-31,7.6,leaves; abandoned; island,Mediterraneo
"Horror, Science Fiction, Action",en,2015-03-27,5.2,survive; people; zombie,Dead Rising: Watchtower
"Comedy, Drama, Romance",en,2015-09-02,6.7,form; night; catch,Before We Go
"Adventure, Comedy, Family",fr,2012-04-03,5.2,does; (jamel; reporter,HOUBA! On the Trail of the Marsupilami
"Drama, Horror",en,2012-09-12,6.2,virginity; enticed; lose,Excision
"Comedy, Action",en,2005-02-25,5.7,roland; murder; assistant,Man of the House
"Drama, Comedy, Romance",fr,2006-12-13,6.4,therefore; hotel; clerk,Priceless
"Adventure, Action, Thriller, Science Fiction",en,2009-04-28,6.3,undergoing; seeking; program,X-Men Origins: Wolverine
"Drama, Family",en,2018-03-08,6.8,force; old; year,Going for Gold
"Animation, Comedy",ja,2001-04-21,8.1,responsibilities; youth; abandon,Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back
"Drama, TV Movie",en,2011-11-27,6.6,flock; give; lewis,Have a Little Faith
"Drama, Thriller, Romance",en,1993-01-15,4.9,carlson; prosecute; frank,Body of Evidence
"Drama, Romance",en,2019-03-07,5.9,herself; identity; romance,Gloria Bell
"Thriller, TV Movie",en,2021-02-13,7.0,closed; however; both,Death Saved My Life
"Horror, Thriller",en,2012-09-21,5.8,learns; son; living,House at the End of the Street
"Drama, War",en,1930-04-29,7.8,experiences; confused; evil,All Quiet on the Western Front
Comedy,de,2017-10-26,6.1,kids; system; arms,Suck Me Shakespeer 3
Action,zh,2016-07-15,6.7,chinese; death; li,The Bodyguard
"Drama, Thriller",en,2016-11-11,5.6,track; whereabouts; she's,Come and Find Me
"Crime, Mystery, Thriller, Horror",en,1980-02-15,6.4,several; streets; rules,Cruising
"Horror, Fantasy, Science Fiction",en,1989-10-12,5.8,murderous; set; little,Puppet Master
"Family, Animation, Comedy, Mystery",en,2012-10-22,7.9,werewolf; circus; scooby,Big Top Scooby-Doo!
"Drama, Crime",en,1978-08-31,7.6,express; prison; lawyer,Midnight Express
"Adventure, Drama",en,1985-08-30,6.5,noble; noble's; plague,Flesh + Blood
"Comedy, Romance",cn,1993-04-17,5.1,[from; viewpoint; tai,Crazy Love
"Horror, Mystery",en,2018-08-30,6.4,kid’s; except; boarding,Boarding School
"Horror, Comedy",en,2012-03-28,4.1,axe; exhigh; battle,Girls Gone Dead
Horror,en,2019-09-05,5.8,crow; except; plague,Blood Quantum
"Action, Science Fiction, Fantasy",ja,2001-12-15,7.5,godzilla; investigates; guardian,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack"
"Drama, Romance, Crime",en,2019-11-27,7.2,black; pulled; minor,Queen & Slim
"Horror, Thriller",en,2016-05-13,4.8,supernatural; grand; canyon,The Darkness
"Comedy, Music",en,2008-08-20,6.0,high; band; rock,The Rocker
"Comedy, Crime",en,1987-03-01,7.0,than; complicated; anticipated,Raising Arizona
"Animation, Action, Science Fiction",en,2016-07-24,6.5,until; gotham; mr,Batman Unlimited: Mechs vs. Mutants
"Fantasy, Romance, Science Fiction, Drama, Adventure, Family",de,2014-08-14,7.2,just; circle; trips,Sapphire Blue
Action,ko,2020-08-05,6.8,bloody; rescue; traffickers,Deliver Us from Evil
"Action, Thriller, Drama, Crime",en,2009-02-03,6.2,finding; globe; investigation,The International
"Documentary, TV Movie",en,2019-01-18,6.9,engineered; how; delivered,Fyre
"Drama, Comedy",en,2000-02-16,5.3,death; ambivalence; curmudgeonly,Hanging Up
"Action, Adventure, Crime, Drama, Thriller",en,1941-01-23,7.1,resort; robs; earle,High Sierra
"Drama, History, Music",en,2008-12-05,7.2,sex; violence; turbulent,Cadillac Records
"Drama, Mystery, Thriller",en,2005-08-31,7.0,quietly; determined; dangerous,The Constant Gardener
"Comedy, Drama",en,2015-09-11,5.9,america; strategies; use,Our Brand Is Crisis
"Thriller, Crime",es,2018-09-07,5.6,do; everything; destroyed,When Angels Sleep
Drama,en,2018-03-01,6.8,action; eleanor; herself,55 Steps
"Comedy, Crime",en,2022-03-11,0.0,psychic; break; lot,Sideshow
"Science Fiction, Action, Adventure",en,2018-08-20,5.2,planet; fears; future,Jurassic Galaxy
"Family, Comedy, Fantasy",en,2020-11-20,6.7,cold; gets; feet,Noelle
Horror,en,2009-08-30,5.0,victim; broussard; uncover,Night of the Demons
"Drama, Music, Horror, Thriller",en,2018-09-20,6.7,black; violent; results,Lords of Chaos
"Action, Drama, Thriller",en,1998-01-30,5.9,peter; catch; escape,Desperate Measures
"Drama, Comedy, Romance",en,2003-12-12,6.6,attack; latest; harry,Something's Gotta Give
"Comedy, Drama, War",en,1970-02-18,7.0,keep; high; use,M*A*S*H
"Horror, Thriller",en,2018-02-21,6.3,mental; involuntarily; committed,Unsane
"Documentary, Music",ko,2018-11-15,8.9,bts; celebrate; together,Burn the Stage: The Movie
Comedy,en,1986-02-14,6.3,football; position; molly,Wildcats
"Crime, Drama, Thriller",en,2009-09-12,6.5,exchange; apartment; father's,The Disappearance of Alice Creed
"Comedy, Romance",en,2011-10-08,6.0,do; weekend; sixpacks,Eating Out: The Open Weekend
"Comedy, Romance",en,1994-04-22,5.2,tasked; trip; military,Chasers
"Adventure, Drama, War",en,2006-09-09,6.9,shot; us; struggle,Rescue Dawn
"Crime, Drama, Comedy",en,2020-09-25,6.2,hastily; desperate; heist,Kajillionaire
"Animation, Comedy",ja,2013-05-09,7.9,christianity; society; jokes,Saint☆Young Men
"Animation, Adventure, Family",en,1995-03-16,6.3,them?; rivalry; cera,The Land Before Time III: The Time of the Great Giving
Drama,en,2018-06-29,6.7,forest; authorities; oregon,Leave No Trace
"Comedy, Family",en,2003-07-01,5.1,bud; volleyball; ability,Air Bud: Spikes Back
"Drama, Comedy",es,2019-11-01,8.4,musical; trying; form,Dedicated to my ex
"Action, Thriller",en,2022-03-17,0.0,exmarine; deal; travel,Panama
"Drama, Thriller",en,2008-08-19,5.9,poses; hostage; land,Restraint
"Comedy, Drama, Romance",en,2003-08-08,4.9,brotherinlaw; sister; philanderer,Le Divorce
"Thriller, Horror",en,2021-03-26,5.9,threat; passenger; driver,The Toll
"Drama, Thriller",en,2005-11-23,6.4,oil; switzerlandbased; meanwhile,Syriana
"Family, Action, Comedy",en,1998-04-10,4.9,plans; vicious; visiting,3 Ninjas: High Noon at Mega Mountain
Comedy,en,2003-12-10,5.3,tenor; show; actress,Stuck on You
"Horror, Science Fiction",en,1989-05-11,5.3,science; thing; full,The Return of Swamp Thing
"Comedy, Drama, Fantasy, Horror, Mystery",en,2010-11-09,5.9,featuring; watch; car,Rubber
"Family, Comedy, Fantasy",en,2010-04-02,4.9,how; wrench; developer,Furry Vengeance
"Adventure, Action, Crime, Thriller",en,1994-09-30,6.4,vacation; armed; river,The River Wild
Action,ja,2005-03-12,6.5,protected; meet; person,Azumi 2: Death or Love
Comedy,en,1999-11-01,6.4,made; simon; brainy,The Key to Sex
Romance,ko,2019-07-26,0.0,minsoo; catching; feels,I Don't Like Younger Men 4
"Crime, Comedy",en,1983-08-12,4.6,though; instead; cousin,Curse of the Pink Panther
"Crime, Drama",en,2000-10-06,8.0,hopes; ambitious; mind,Requiem for a Dream
"Action, Crime, Thriller, Drama",en,2005-01-19,6.1,police; together; officer,Assault on Precinct 13
"Drama, Family",en,2019-04-11,6.9,determined; soccer; beat,Back of the Net
"Comedy, Drama, History",en,2017-09-22,6.8,match; serial; 1973,Battle of the Sexes
"Adventure, Drama, Family, Romance",de,2015-05-14,7.5,windstorm; gray; windstorm,Windstorm 2
"Animation, Action, Crime",ja,2007-12-29,7.1,wave; loose; meets,The Garden of Sinners – Chapter 2: A Study in Murder (Part 1)
"Horror, Thriller",en,2016-06-27,4.6,stranded; games; thirsty,ClownTown
"Comedy, Fantasy, Science Fiction",en,1996-07-19,5.7,however; approached; leeds,Multiplicity
"Adventure, Comedy, Drama",en,2010-09-10,7.1,complete; tom; famed,The Way
"Comedy, Family, Romance, Science Fiction",en,1963-06-04,6.6,handsome; nearsighted; magical,The Nutty Professor
"Animation, Adventure, Drama, Romance, Science Fiction",ja,2004-11-20,6.6,selfbuilt; secret; airplane,The Place Promised in Our Early Days
"Drama, History",en,1997-09-01,6.5,modern; douglas; poet,Wilde
"Comedy, Drama",en,1993-09-24,7.4,drugs; teens; presents,Dazed and Confused
"Drama, History, Thriller",es,2018-10-26,7.0,thousands; imprisoned; photographic,The Photographer of Mauthausen
"Drama, Music",en,2013-10-11,6.4,club; bands; lower,CBGB
"Action, Crime, Drama, Mystery, Thriller, War",en,1967-01-29,6.8,unusual; murder; seydlitzgabler,The Night of the Generals
"Action, Horror, Drama, Fantasy",ko,2018-10-25,6.8,emerges; exiled; destroy,Rampant
"Drama, Romance",en,2011-10-07,7.2,rage; plagued; violence,Tyrannosaur
Music,en,2013-09-25,6.8,turns; trip; simple,Metallica: Through the Never
"Drama, Horror, Thriller",es,2011-10-07,5.9,wait; stress; fearing,The Squad
"Mystery, Horror, Science Fiction",en,2016-09-22,5.9,figure; staffed; horror,The Void
"Comedy, Drama",fr,1974-03-20,6.8,or; sprint; jaded,Going Places
"Action, Comedy, Thriller",cn,1998-04-03,6.9,finding; hitman; japanese,Contract Killer
"Action, Adventure, Animation, Family, Comedy",en,2014-10-27,6.9,wants; prides; batman,LEGO DC Comics Super Heroes Batman Be-Leaguered
"Drama, History",en,2017-11-03,6.5,serial; edging; closer,My Friend Dahmer
Romance,ko,2018-05-31,8.0,so; happens; junghoon,Young Aunt
"Comedy, Romance, Drama",en,2008-03-24,5.8,american; professional; light,Leatherheads
"Drama, Romance",en,2004-02-10,7.8,book; again; jesse,Before Sunset
Comedy,en,2006-12-14,4.3,spring; these; break,Dorm Daze 2
Horror,en,2014-06-23,6.4,low; project; mountain,Creep
"Action, Crime, Drama",en,2002-10-25,6.9,goes; impressionable; working,Paid in Full
"Comedy, Horror",en,2008-03-07,5.5,revenge; picture; tortured,Otis
Animation,ja,2002-03-02,6.7,fails; havoc; rika,Digimon Tamers: Runaway Locomon
"Adventure, Science Fiction, Horror",en,1984-08-15,6.1,dreams; gardner; alex,Dreamscape
"Drama, Science Fiction",en,2016-06-03,5.8,women; starvation; forest,Into the Forest
"Crime, Animation, Action, Mystery, Drama",ja,2001-04-21,7.2,also; involved; syndicate,Case Closed: Countdown to Heaven
